lead_id,status,lead_date,region,vehicle_model,ga_client_id,application_id
297511,Cancelled,26/11/2022,Nairobi,Samsung Galaxy A12 64GB,3397310406,
307970,Cancelled,15/12/2022,Nairobi,Samsung Galaxy A23 64GB,,
307922,Cancelled,15/12/2022,Machakos,Samsung Galaxy A23 64GB,,
312282,Cancelled,22/12/2022,Nairobi,Samsung Galaxy A53 128GB,,
312344,New,22/12/2022,,Samsung Galaxy A23 64GB,,
312471,Cancelled,23/12/2022,Nakuru,Samsung Galaxy A23 64GB,,
290233,Cancelled,14/11/2022,,Samsung Galaxy A53 128GB,,
290253,Cancelled,14/11/2022,Kiambu,Samsung Galaxy A23 64GB,3397310406,
308023,New,15/12/2022,,Samsung Galaxy A53 128GB,,
315075,Cancelled,29/12/2022,Bungoma,Samsung Galaxy A23 64GB,3397310406,
304465,Application submitted,08/12/2022,Nairobi,Samsung Galaxy A23 64GB,2223024342,434358
304269,Application submitted,08/12/2022,Nairobi,Samsung Galaxy A12 64GB,3166584754,434422
311781,Cancelled,22/12/2022,Kakamega,Samsung Galaxy A23 64GB,,
307973,Cancelled,15/12/2022,Nairobi,Samsung Galaxy A04 64GB,,
308045,Cancelled,15/12/2022,Nairobi,Samsung Galaxy A53 128GB,,
315483,Cancelled,29/12/2022,Kisii,Samsung Galaxy A23 64GB,3397310406,
317384,Cancelled,02/01/2023,Mombasa,Samsung Galaxy A04 64GB,,
290350,Cancelled,15/11/2022,Nairobi,Samsung Galaxy A23 64GB,3397310406,
317116,New,01/01/2023,,Samsung Galaxy A53 128GB,3397310406,
297632,Cancelled,27/11/2022,Nairobi,Samsung Galaxy A53 128GB,3397310406,
304524,Cancelled,09/12/2022,Kiambu,Samsung Galaxy A53 128GB,3397310406,
315940,Cancelled,30/12/2022,Bungoma,Samsung Galaxy A12 64GB,3397310406,
307926,Cancelled,15/12/2022,Nairobi,Samsung Galaxy A53 128GB,,
307958,Cancelled,15/12/2022,Mombasa,Samsung Galaxy A53 128GB,,
290199,Cancelled,14/11/2022,,Samsung Galaxy A23 64GB,3397310406,
290226,Cancelled,14/11/2022,,Samsung Galaxy A12 64GB,3397310406,
290227,Cancelled,14/11/2022,Kiambu,Samsung Galaxy A53 128GB,3397310406,
304433,Cancelled,08/12/2022,Nairobi,Samsung Galaxy A53 128GB,3397310406,
304514,Cancelled,09/12/2022,Other,Samsung Galaxy A23 64GB,3397310406,
315232,Cancelled,29/12/2022,Kisii,Samsung Galaxy A23 64GB,3397310406,
290209,Cancelled,14/11/2022,Kakamega,Samsung Galaxy A12 64GB,3397310406,
317105,Cancelled,01/01/2023,Kiambu,Samsung Galaxy A04 64GB,3397310406,
317198,Cancelled,01/01/2023,Other,Samsung Galaxy A04 64GB,3397310406,
297464,Application submitted,26/11/2022,Nairobi,Samsung Galaxy A12 64GB,2713566082,428851
297408,Application submitted,26/11/2022,Nairobi,Samsung Galaxy A53 128GB,1669468862,429232
297633,Cancelled,27/11/2022,,Samsung Galaxy A23 64GB,3397310406,
304172,Cancelled,08/12/2022,Nairobi,Samsung Galaxy A23 64GB,3397310406,
308037,Cancelled,15/12/2022,Nairobi,Samsung Galaxy A53 128GB,,
308134,Cancelled,15/12/2022,Nairobi,Samsung Galaxy A23 64GB,,
308148,Cancelled,15/12/2022,Nakuru,Samsung Galaxy A53 128GB,,
308147,Cancelled,15/12/2022,Kiambu,Samsung Galaxy A23 64GB,,
311893,Cancelled,22/12/2022,Kisii,Samsung Galaxy A04 64GB,,
317464,New,02/01/2023,Nairobi,Samsung Galaxy A53 128GB,3397310406,
313368,Cancelled,24/12/2022,Other,Samsung Galaxy A53 128GB,3397310406,
305833,Cancelled,11/12/2022,Other,Samsung Galaxy A23 64GB,3397310406,
297640,Cancelled,27/11/2022,Nairobi,Samsung Galaxy A23 64GB,3397310406,
314228,Cancelled,27/12/2022,Machakos,Samsung Galaxy A23 64GB,3397310406,
308131,Cancelled,15/12/2022,Nairobi,Samsung Galaxy A23 64GB,,
308001,Cancelled,15/12/2022,Bungoma,Samsung Galaxy A04 64GB,,
307940,Application submitted,15/12/2022,Nairobi,Samsung Galaxy A53 128GB,,437735
304205,Cancelled,08/12/2022,Kakamega,Samsung Galaxy A12 64GB,3397310406,
304280,Cancelled,08/12/2022,Kisii,Samsung Galaxy A12 64GB,3397310406,
312305,New,22/12/2022,,Samsung Galaxy A04 64GB,,
304284,Cancelled,08/12/2022,Nairobi,Samsung Galaxy A23 64GB,3397310406,
319564,Cancelled,04/01/2023,Meru,Samsung Galaxy A53 128GB,3397310406,
319831,Application submitted,05/01/2023,Nairobi,Samsung Galaxy A23 64GB,1824117940,450959
312475,Cancelled,23/12/2022,Nairobi,Samsung Galaxy A12 64GB,,
312573,Cancelled,23/12/2022,Nairobi,Samsung Galaxy A53 128GB,,
313685,Cancelled,25/12/2022,Nairobi,Samsung Galaxy A53 128GB,3397310406,
317387,Cancelled,02/01/2023,Kiambu,Samsung Galaxy A53 128GB,3397310406,
297546,Cancelled,26/11/2022,Nairobi,Samsung Galaxy A53 128GB,3397310406,
304184,Application submitted,08/12/2022,Nairobi,Samsung Galaxy A12 64GB,489043506.3,433738
311636,Cancelled,21/12/2022,Nairobi,Samsung Galaxy A23 64GB,,
319302,New,04/01/2023,Nairobi,Samsung Galaxy A23 64GB,3155411336,
317545,New,02/01/2023,Nairobi,Samsung Galaxy A53 128GB,1486139564,
290359,Cancelled,15/11/2022,Other,Samsung Galaxy A53 128GB,3397310406,
319321,Cancelled,04/01/2023,Machakos,Samsung Galaxy A23 64GB,3397310406,
311392,Application submitted,21/12/2022,Nairobi,Samsung Galaxy A12 64GB,,440630
312379,New,23/12/2022,,Samsung Galaxy A04 64GB,,
315412,Cancelled,29/12/2022,Kiambu,Samsung Galaxy A53 128GB,3397310406,
290312,Cancelled,15/11/2022,Nairobi,Samsung Galaxy A53 128GB,3397310406,
290313,Cancelled,15/11/2022,Nairobi,Samsung Galaxy A23 64GB,3397310406,
297442,Cancelled,26/11/2022,Nairobi,Samsung Galaxy A53 128GB,3397310406,
297738,Cancelled,27/11/2022,,Samsung Galaxy A12 64GB,3397310406,
308238,Cancelled,15/12/2022,Kisii,Samsung Galaxy A12 64GB,,
311951,Cancelled,22/12/2022,Kisii,Samsung Galaxy A53 128GB,,
312342,Cancelled,22/12/2022,Kisii,Samsung Galaxy A53 128GB,,
297598,Cancelled,26/11/2022,Nairobi,Samsung Galaxy A53 128GB,3397310406,
308252,Application submitted,15/12/2022,Nairobi,Samsung Galaxy A23 64GB,,437634
320480,Application submitted,06/01/2023,Nairobi,Samsung Galaxy A04 64GB,360924540.3,448776
311655,Cancelled,21/12/2022,Nairobi,Samsung Galaxy A12 64GB,,
308254,Cancelled,15/12/2022,Other,Samsung Galaxy A23 64GB,,
319661,Application submitted,04/01/2023,Nairobi,Samsung Galaxy A53 128GB,3684190998,447794
304708,Cancelled,09/12/2022,,Samsung Galaxy A23 64GB,3397310406,
317206,Cancelled,01/01/2023,Nakuru,Samsung Galaxy A04 64GB,3397310406,
311966,Cancelled,22/12/2022,Nairobi,Samsung Galaxy A23 64GB,,
285334,Cancelled,07/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
290366,Cancelled,15/11/2022,,Samsung Galaxy A53 128GB,3397310406,
312415,Cancelled,23/12/2022,Nairobi,Samsung Galaxy A53 128GB,,
304390,Cancelled,08/12/2022,,Samsung Galaxy A12 64GB,3397310406,
304191,Cancelled,08/12/2022,Kakamega,Samsung Galaxy A23 64GB,3397310406,
312227,Cancelled,22/12/2022,Nairobi,Samsung Galaxy A53 128GB,,
312143,Cancelled,22/12/2022,Nairobi,Samsung Galaxy A04 64GB,,
312578,Application submitted,23/12/2022,Nairobi,Samsung Galaxy A53 128GB,,441366
312535,Cancelled,23/12/2022,Nairobi,Samsung Galaxy A04 64GB,,
312472,Cancelled,23/12/2022,Nairobi,Samsung Galaxy A04 64GB,,
317133,Cancelled,01/01/2023,Other,Samsung Galaxy A04 64GB,3397310406,
312301,Cancelled,22/12/2022,Other,Samsung Galaxy A23 64GB,,
311987,Cancelled,22/12/2022,Nairobi,Samsung Galaxy A53 128GB,,
312015,Cancelled,22/12/2022,Nairobi,Samsung Galaxy A53 128GB,,
290371,Cancelled,15/11/2022,Nairobi,Samsung Galaxy A23 64GB,3397310406,
304301,Cancelled,08/12/2022,Nairobi,Samsung Galaxy A23 64GB,3397310406,
304295,Application submitted,08/12/2022,Nairobi,Samsung Galaxy A23 64GB,3696101742,434396
311976,Cancelled,22/12/2022,Kisii,Samsung Galaxy A23 64GB,,
312073,Cancelled,22/12/2022,Machakos,Samsung Galaxy A12 64GB,,
312315,Cancelled,22/12/2022,Other,Samsung Galaxy A04 64GB,,
312505,New,23/12/2022,,Samsung Galaxy A23 64GB,,
290296,Cancelled,15/11/2022,Nairobi,Samsung Galaxy A12 64GB,3397310406,
290328,Cancelled,15/11/2022,Nairobi,Samsung Galaxy A53 128GB,3397310406,
289325,Cancelled,13/11/2022,Bungoma,Samsung Galaxy A53 128GB,3501874986,
289386,Cancelled,13/11/2022,Kisii,Samsung Galaxy A53 128GB,702046654.3,
289495,Cancelled,14/11/2022,Other,Samsung Galaxy A12 64GB,3158038736,
289512,Cancelled,14/11/2022,Kakamega,Samsung Galaxy A12 64GB,3045461486,
289517,Cancelled,14/11/2022,,Samsung Galaxy A12 64GB,4145178420,
289531,Cancelled,14/11/2022,Bungoma,Samsung Galaxy A23 64GB,3902721888,
289582,Cancelled,14/11/2022,,Samsung Galaxy A12 64GB,3581417914,
297558,Cancelled,26/11/2022,,Samsung Galaxy A53 128GB,2300193488,
312355,Cancelled,23/12/2022,Nairobi,Samsung Galaxy A53 128GB,,
312275,Cancelled,22/12/2022,Nairobi,Samsung Galaxy A53 128GB,,
317342,New,02/01/2023,Nairobi,Samsung Galaxy A53 128GB,1291372136,
312377,Cancelled,23/12/2022,Other,Samsung Galaxy A04 64GB,,
304307,Cancelled,08/12/2022,Nairobi,Samsung Galaxy A23 64GB,2300368970,
290385,Cancelled,15/11/2022,,Samsung Galaxy A12 64GB,1815263372,
290462,Cancelled,15/11/2022,Nairobi,Samsung Galaxy A53 128GB,1898773858,
290635,Application submitted,15/11/2022,Nairobi,Samsung Galaxy A53 128GB,3466736478,422666
290447,Application submitted,15/11/2022,Nairobi,Samsung Galaxy A23 64GB,3778337692,423005
312057,Cancelled,22/12/2022,Nairobi,Samsung Galaxy A12 64GB,,
312055,Cancelled,22/12/2022,Other,Samsung Galaxy A53 128GB,,
312481,Cancelled,23/12/2022,Kakamega,Samsung Galaxy A53 128GB,,
312058,New,22/12/2022,,Samsung Galaxy A12 64GB,,
317140,Cancelled,01/01/2023,Machakos,Samsung Galaxy A53 128GB,1293913110,
312050,Cancelled,22/12/2022,Kakamega,Samsung Galaxy A12 64GB,,
312469,New,23/12/2022,,Samsung Galaxy A12 64GB,,
312401,Cancelled,23/12/2022,Nairobi,Samsung Galaxy A23 64GB,,
312410,Cancelled,23/12/2022,Nairobi,Samsung Galaxy A12 64GB,,
304309,Cancelled,08/12/2022,,Samsung Galaxy A12 64GB,649397734.3,
317143,New,01/01/2023,,Samsung Galaxy A23 64GB,2804600472,
317338,New,02/01/2023,,Samsung Galaxy A53 128GB,3525560162,
312000,Application submitted,22/12/2022,Nairobi,Samsung Galaxy A23 64GB,,440794
312052,New,22/12/2022,,Samsung Galaxy A04 64GB,,
312207,New,22/12/2022,,Samsung Galaxy A04 64GB,,
312610,New,23/12/2022,,Samsung Galaxy A04 64GB,,
304311,Cancelled,08/12/2022,Nairobi,Samsung Galaxy A53 128GB,706336652.3,
310277,Cancelled,19/12/2022,Kisii,Samsung Galaxy A53 128GB,,
319410,Cancelled,04/01/2023,Nairobi,Samsung Galaxy A53 128GB,2061716142,
316554,Cancelled,31/12/2022,Kakamega,Samsung Galaxy A12 64GB,3635134302,
317145,New,01/01/2023,Nairobi,Samsung Galaxy A12 64GB,638870708.3,
290420,Cancelled,15/11/2022,Other,Samsung Galaxy A23 64GB,3044618588,
297461,Cancelled,26/11/2022,Nairobi,Samsung Galaxy A53 128GB,1740041926,
312005,New,22/12/2022,,Samsung Galaxy A23 64GB,,
290551,Cancelled,15/11/2022,Nairobi,Samsung Galaxy A23 64GB,3397310406,
304211,Application submitted,08/12/2022,Nairobi,Samsung Galaxy A23 64GB,1847226722,433728
304627,Application submitted,09/12/2022,Nairobi,Samsung Galaxy A23 64GB,1357847432,434158
304519,Application submitted,09/12/2022,Nairobi,Samsung Galaxy A23 64GB,2441164960,434337
290453,Application submitted,15/11/2022,Nairobi,Samsung Galaxy A53 128GB,2076089872,423004
290615,Cancelled,15/11/2022,Other,Samsung Galaxy A23 64GB,3397310406,
312392,Cancelled,23/12/2022,Nairobi,Samsung Galaxy A23 64GB,,
304401,Cancelled,08/12/2022,Nairobi,Samsung Galaxy A53 128GB,3397310406,
317280,New,01/01/2023,,Samsung Galaxy A12 64GB,3397310406,
317536,New,02/01/2023,,Samsung Galaxy A23 64GB,3397310406,
312326,New,22/12/2022,,Samsung Galaxy A53 128GB,,
312378,Cancelled,23/12/2022,Other,Samsung Galaxy A04 64GB,,
289264,Cancelled,13/11/2022,,Samsung Galaxy A12 64GB,3397310406,
289298,Cancelled,13/11/2022,,Samsung Galaxy A53 128GB,3397310406,
288499,Cancelled,11/11/2022,Other,Samsung Galaxy A53 128GB,3397310406,
288033,Cancelled,11/11/2022,,Samsung Galaxy A12 64GB,3397310406,
288026,Cancelled,11/11/2022,Other,Samsung Galaxy A23 64GB,3397310406,
290439,Application submitted,15/11/2022,Nairobi,Samsung Galaxy A23 64GB,2076089872,422317
317152,New,01/01/2023,Nairobi,Samsung Galaxy A53 128GB,3397310406,
291067,Cancelled,16/11/2022,Nairobi,Samsung Galaxy A53 128GB,3397310406,
312579,Cancelled,23/12/2022,Nairobi,Samsung Galaxy A53 128GB,,
290443,Cancelled,15/11/2022,Mombasa,Samsung Galaxy A53 128GB,,
290542,Cancelled,15/11/2022,Kiambu,Samsung Galaxy A53 128GB,3397310406,
297470,Cancelled,26/11/2022,Nairobi,Samsung Galaxy A53 128GB,3397310406,
290461,Application submitted,15/11/2022,Nairobi,Samsung Galaxy A53 128GB,1033709098,422725
304431,Cancelled,08/12/2022,Nairobi,Samsung Galaxy A12 64GB,3397310406,
308197,Cancelled,15/12/2022,Nairobi,Samsung Galaxy A23 64GB,,
285973,Cancelled,08/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
297468,Application submitted,26/11/2022,Nairobi,Samsung Galaxy A53 128GB,,431689
319743,Cancelled,05/01/2023,Meru,Samsung Galaxy A12 64GB,3397310406,
312041,Cancelled,22/12/2022,Kakamega,Samsung Galaxy A53 128GB,,
315589,Cancelled,29/12/2022,Kakamega,Samsung Galaxy A04 64GB,3397310406,
312399,Cancelled,23/12/2022,Bungoma,Samsung Galaxy A53 128GB,,
320532,Cancelled,06/01/2023,Kiambu,Samsung Galaxy A12 64GB,3397310406,
320337,Application submitted,05/01/2023,Nairobi,Samsung Galaxy A53 128GB,488510118.3,448602
320056,New,05/01/2023,Nairobi,Samsung Galaxy A53 128GB,3397310406,
303959,Cancelled,07/12/2022,Other,Samsung Galaxy A12 64GB,3397310406,
317159,Cancelled,01/01/2023,Nakuru,Samsung Galaxy A23 64GB,3093264734,
304232,Cancelled,08/12/2022,Nakuru,Samsung Galaxy A12 64GB,4001959636,
317160,Cancelled,01/01/2023,Other,Samsung Galaxy A53 128GB,1865950912,
317213,Cancelled,01/01/2023,Kiambu,Samsung Galaxy A53 128GB,3674426692,
312516,Cancelled,23/12/2022,Mombasa,Samsung Galaxy A23 64GB,,
319318,New,04/01/2023,Nairobi,Samsung Galaxy A04 64GB,1686054038,
319572,New,04/01/2023,Nairobi,Samsung Galaxy A53 128GB,1088823668,
297670,Cancelled,27/11/2022,Nakuru,Samsung Galaxy A23 64GB,874019446.3,
317161,New,01/01/2023,,Samsung Galaxy A53 128GB,113572706.3,
317184,Cancelled,01/01/2023,Kiambu,Samsung Galaxy A12 64GB,3301418450,
290923,Cancelled,15/11/2022,Nairobi,Samsung Galaxy A53 128GB,2666958672,
290926,Cancelled,15/11/2022,Bungoma,Samsung Galaxy A23 64GB,3593756922,
297769,Cancelled,27/11/2022,Nairobi,Samsung Galaxy A12 64GB,2797453714,
297765,Cancelled,27/11/2022,Nairobi,Samsung Galaxy A23 64GB,2481339068,
297771,Cancelled,27/11/2022,Nairobi,Samsung Galaxy A53 128GB,1391400860,
297772,Cancelled,27/11/2022,Other,Samsung Galaxy A23 64GB,553622202.3,
312328,Cancelled,22/12/2022,Other,Samsung Galaxy A53 128GB,,
297482,Cancelled,26/11/2022,Other,Samsung Galaxy A23 64GB,1948544566,
297489,Cancelled,26/11/2022,Other,Samsung Galaxy A53 128GB,829398476.3,
290655,Cancelled,15/11/2022,Nairobi,Samsung Galaxy A53 128GB,2456415624,
291004,Cancelled,15/11/2022,Nairobi,Samsung Galaxy A53 128GB,1935241582,
291006,Cancelled,15/11/2022,,Samsung Galaxy A53 128GB,1822257548,
290811,Cancelled,15/11/2022,Nakuru,Samsung Galaxy A53 128GB,731605550.3,
308165,Cancelled,15/12/2022,Nakuru,Samsung Galaxy A23 64GB,,
319640,Cancelled,04/01/2023,Other,Samsung Galaxy A53 128GB,1523485680,
291008,Cancelled,15/11/2022,Nairobi,Samsung Galaxy A23 64GB,3738297128,
290633,Cancelled,15/11/2022,,Samsung Galaxy A23 64GB,467093570.3,
317270,Cancelled,01/01/2023,Nakuru,Samsung Galaxy A12 64GB,3397310406,
297757,Cancelled,27/11/2022,Kisii,Samsung Galaxy A23 64GB,3397310406,
297756,Cancelled,27/11/2022,Nairobi,Samsung Galaxy A12 64GB,3397310406,
304334,Application submitted,08/12/2022,Nairobi,Samsung Galaxy A53 128GB,2806395806,435510
319206,Cancelled,04/01/2023,Kisii,Samsung Galaxy A12 64GB,3397310406,
320089,New,05/01/2023,,Samsung Galaxy A04 64GB,3397310406,
314820,Cancelled,28/12/2022,Other,Samsung Galaxy A04 64GB,3397310406,
290500,Cancelled,15/11/2022,Nairobi,Samsung Galaxy A23 64GB,3397310406,
290495,Application submitted,15/11/2022,Nairobi,Samsung Galaxy A23 64GB,,422721
317348,Cancelled,02/01/2023,Mombasa,Samsung Galaxy A53 128GB,3397310406,
308174,Cancelled,15/12/2022,Nairobi,Samsung Galaxy A23 64GB,,
317717,New,02/01/2023,,Samsung Galaxy A04 64GB,3397310406,
291061,Cancelled,16/11/2022,Kiambu,Samsung Galaxy A23 64GB,3397310406,
291101,Cancelled,16/11/2022,,Samsung Galaxy A53 128GB,3397310406,
290667,Cancelled,15/11/2022,Other,Samsung Galaxy A53 128GB,3397310406,
290794,Cancelled,15/11/2022,Kisii,Samsung Galaxy A12 64GB,3397310406,
290523,Cancelled,15/11/2022,,Samsung Galaxy A53 128GB,3397310406,
312545,Cancelled,23/12/2022,Nairobi,Samsung Galaxy A12 64GB,,
312405,Cancelled,23/12/2022,Nairobi,Samsung Galaxy A23 64GB,,
312159,Cancelled,22/12/2022,Nairobi,Samsung Galaxy A04 64GB,,
320341,Cancelled,05/01/2023,Kakamega,Samsung Galaxy A23 64GB,3397310406,
313677,Cancelled,25/12/2022,Nairobi,Samsung Galaxy A23 64GB,3397310406,
314412,Cancelled,28/12/2022,Nairobi,Samsung Galaxy A23 64GB,3397310406,
315300,Cancelled,29/12/2022,Nairobi,Samsung Galaxy A12 64GB,3397310406,
315181,Cancelled,29/12/2022,Nairobi,Samsung Galaxy A53 128GB,3397310406,
319443,New,04/01/2023,Nairobi,Samsung Galaxy A53 128GB,3397310406,
290534,Application submitted,15/11/2022,Nairobi,Samsung Galaxy A53 128GB,940378560.3,422708
297715,Cancelled,27/11/2022,Nairobi,Samsung Galaxy A53 128GB,3397310406,
291035,Cancelled,16/11/2022,Nakuru,Samsung Galaxy A23 64GB,1931430490,
291039,Cancelled,16/11/2022,,Samsung Galaxy A53 128GB,403071872.3,
290877,Cancelled,15/11/2022,,Samsung Galaxy A23 64GB,3474788372,
308296,New,16/12/2022,,Samsung Galaxy A53 128GB,,
308324,Cancelled,16/12/2022,Other,Samsung Galaxy A12 64GB,,
308314,Cancelled,16/12/2022,Machakos,Samsung Galaxy A53 128GB,,
308421,New,16/12/2022,,Samsung Galaxy A23 64GB,,
308301,Cancelled,16/12/2022,Nakuru,Samsung Galaxy A23 64GB,,
308484,Cancelled,16/12/2022,Kiambu,Samsung Galaxy A12 64GB,,
290535,Application submitted,15/11/2022,Nairobi,Samsung Galaxy A12 64GB,3357878738,422696
297711,Cancelled,27/11/2022,Nairobi,Samsung Galaxy A53 128GB,3078549964,
297519,Cancelled,26/11/2022,Nairobi,Samsung Galaxy A53 128GB,468341962.3,
297539,Cancelled,26/11/2022,Nairobi,Samsung Galaxy A53 128GB,635088512.3,
291082,Cancelled,16/11/2022,Nairobi,Samsung Galaxy A53 128GB,4097011870,
297758,Cancelled,27/11/2022,Other,Samsung Galaxy A12 64GB,3404500250,
308308,Cancelled,16/12/2022,Other,Samsung Galaxy A53 128GB,,
308384,New,16/12/2022,,Samsung Galaxy A53 128GB,,
308299,Cancelled,16/12/2022,Meru,Samsung Galaxy A12 64GB,,
290641,Application submitted,15/11/2022,Nairobi,Samsung Galaxy A53 128GB,1318336934,422664
290536,Application submitted,15/11/2022,Nairobi,Samsung Galaxy A12 64GB,3770590430,423002
297560,Cancelled,26/11/2022,Machakos,Samsung Galaxy A53 128GB,3627331626,
308331,New,16/12/2022,,Samsung Galaxy A04 64GB,,
308216,Cancelled,15/12/2022,Nairobi,Samsung Galaxy A53 128GB,,
308656,Cancelled,16/12/2022,Kisii,Samsung Galaxy A23 64GB,,
308653,Cancelled,16/12/2022,,Samsung Galaxy A23 64GB,,
308359,Cancelled,16/12/2022,Machakos,Samsung Galaxy A12 64GB,,
308370,Cancelled,16/12/2022,Kiambu,Samsung Galaxy A53 128GB,,
308321,Cancelled,16/12/2022,Kakamega,Samsung Galaxy A12 64GB,,
297580,Cancelled,26/11/2022,Nairobi,Samsung Galaxy A53 128GB,1362531218,
291156,Cancelled,16/11/2022,Nairobi,Samsung Galaxy A53 128GB,1421350234,
297669,Cancelled,27/11/2022,Kiambu,Samsung Galaxy A53 128GB,1004092958,
290973,Cancelled,15/11/2022,,Samsung Galaxy A23 64GB,741193368.3,
290982,Cancelled,15/11/2022,,Samsung Galaxy A53 128GB,2127810448,
291050,Cancelled,16/11/2022,Kisii,Samsung Galaxy A23 64GB,4134886624,
297524,Cancelled,26/11/2022,Nairobi,Samsung Galaxy A23 64GB,15457810.33,
317289,Cancelled,01/01/2023,Other,Samsung Galaxy A04 64GB,349580870.3,
317432,Cancelled,02/01/2023,Nakuru,Samsung Galaxy A12 64GB,1618804112,
290554,Application submitted,15/11/2022,,Samsung Galaxy A23 64GB,714052176.3,423432
308285,Cancelled,15/12/2022,Nairobi,Samsung Galaxy A53 128GB,,
308813,Cancelled,16/12/2022,Nairobi,Samsung Galaxy A23 64GB,,
308322,Cancelled,16/12/2022,Kisii,Samsung Galaxy A23 64GB,,
297530,Cancelled,26/11/2022,Nairobi,Samsung Galaxy A53 128GB,3397310406,
304515,Cancelled,09/12/2022,Nairobi,Samsung Galaxy A12 64GB,3397310406,
304498,Application submitted,08/12/2022,Nairobi,Samsung Galaxy A23 64GB,2633173972,434350
308433,Cancelled,16/12/2022,Other,Samsung Galaxy A23 64GB,,
308542,Cancelled,16/12/2022,Kiambu,Samsung Galaxy A23 64GB,,
308557,Cancelled,16/12/2022,Kiambu,Samsung Galaxy A23 64GB,,
308474,Application submitted,16/12/2022,Nairobi,Samsung Galaxy A53 128GB,,439308
312338,New,22/12/2022,,Samsung Galaxy A04 64GB,,
297533,Application submitted,26/11/2022,Nairobi,Samsung Galaxy A23 64GB,1029214002,428820
308774,New,16/12/2022,,Samsung Galaxy A12 64GB,,
308596,Cancelled,16/12/2022,Nairobi,Samsung Galaxy A53 128GB,,
319744,Cancelled,05/01/2023,Other,Samsung Galaxy A04 64GB,3397310406,
319653,Application submitted,04/01/2023,Nairobi,Samsung Galaxy A53 128GB,2185571486,447811
290560,Application submitted,15/11/2022,Nairobi,Samsung Galaxy A23 64GB,3104352732,422687
297537,Cancelled,26/11/2022,Kakamega,Samsung Galaxy A12 64GB,3397310406,
290951,Cancelled,15/11/2022,Nairobi,Samsung Galaxy A23 64GB,3397310406,
290628,Cancelled,15/11/2022,,Samsung Galaxy A53 128GB,3397310406,
308792,Cancelled,16/12/2022,Nairobi,Samsung Galaxy A23 64GB,,
308369,Application submitted,16/12/2022,Nairobi,Samsung Galaxy A53 128GB,,439141
308335,Cancelled,16/12/2022,Nairobi,Samsung Galaxy A12 64GB,,
297695,Application submitted,27/11/2022,Nairobi,Samsung Galaxy A53 128GB,1279061372,429006
308613,Cancelled,16/12/2022,Kiambu,Samsung Galaxy A23 64GB,,
290564,Cancelled,15/11/2022,,Samsung Galaxy A53 128GB,3397310406,
308311,Cancelled,16/12/2022,Nairobi,Samsung Galaxy A53 128GB,,
312148,Cancelled,22/12/2022,Kiambu,Samsung Galaxy A53 128GB,,
312639,New,23/12/2022,,Samsung Galaxy A12 64GB,,
290573,Cancelled,15/11/2022,Other,Samsung Galaxy A12 64GB,3397310406,
317264,Cancelled,01/01/2023,Kiambu,Samsung Galaxy A53 128GB,3397310406,
317406,Cancelled,02/01/2023,Kakamega,Samsung Galaxy A04 64GB,3397310406,
304393,Cancelled,08/12/2022,Nairobi,Samsung Galaxy A53 128GB,3397310406,
308264,Application submitted,15/12/2022,Nairobi,Samsung Galaxy A23 64GB,,437626
308297,Cancelled,16/12/2022,Nairobi,Samsung Galaxy A53 128GB,,
314939,Cancelled,28/12/2022,Mombasa,Samsung Galaxy A04 64GB,3397310406,
291158,Cancelled,16/11/2022,,Samsung Galaxy A12 64GB,3397310406,
308430,Cancelled,16/12/2022,Nairobi,Samsung Galaxy A04 64GB,,
312593,Cancelled,23/12/2022,Kakamega,Samsung Galaxy A04 64GB,,
290620,Application submitted,15/11/2022,Nairobi,Samsung Galaxy A53 128GB,3889817192,422674
291032,Cancelled,16/11/2022,Nairobi,Samsung Galaxy A53 128GB,3397310406,
290642,Cancelled,15/11/2022,Machakos,Samsung Galaxy A53 128GB,3397310406,
312343,Cancelled,22/12/2022,Nairobi,Samsung Galaxy A53 128GB,,
290597,Cancelled,15/11/2022,Nairobi,Samsung Galaxy A23 64GB,3397310406,
308516,New,16/12/2022,,Samsung Galaxy A04 64GB,,
304381,Cancelled,08/12/2022,Kiambu,Samsung Galaxy A53 128GB,3397310406,
312506,Cancelled,23/12/2022,Kiambu,Samsung Galaxy A04 64GB,,
312351,Cancelled,23/12/2022,Nairobi,Samsung Galaxy A23 64GB,,
317274,Cancelled,01/01/2023,Machakos,Samsung Galaxy A04 64GB,3397310406,
290962,Cancelled,15/11/2022,Nairobi,Samsung Galaxy A53 128GB,3397310406,
291286,Cancelled,16/11/2022,Nairobi,Samsung Galaxy A12 64GB,3397310406,
317423,New,02/01/2023,Nairobi,Samsung Galaxy A53 128GB,518635892.3,
308496,Cancelled,16/12/2022,Nairobi,Samsung Galaxy A53 128GB,,
308714,Cancelled,16/12/2022,Kisii,Samsung Galaxy A53 128GB,,
275678,Cancelled,24/10/2022,,Samsung Galaxy A53 128GB,,
290609,Cancelled,15/11/2022,Nairobi,Samsung Galaxy A53 128GB,1520082556,
290616,Cancelled,15/11/2022,Nairobi,Samsung Galaxy A53 128GB,1680139628,
297778,Cancelled,27/11/2022,Nairobi,Samsung Galaxy A23 64GB,2284344210,
317212,Application submitted,01/01/2023,Nairobi,Samsung Galaxy A12 64GB,1438396900,452701
